[25/Nov/2025:18:20:03 +0000] 404 - GET http www.swifthvacandrefrigeration.com "/.env" [Client 78.153.140.195] [Length 552] [Gzip -] "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36" "-"
[25/Nov/2025:18:20:04 +0000] 404 - GET http swifthvacandrefrigeration.com "/.env" [Client 78.153.140.195] [Length 150] [Gzip -] "SonyEricssonK750i/R1CA Browser/SEMC-Browser/4.2 Profile/MIDP-2.0 Configuration/CLDC-1.1" "-"
[25/Nov/2025:18:20:05 +0000] 200 - GET http swifthvacandrefrigeration.com "/" [Client 78.153.140.195] [Length 1033] [Gzip -] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:47.0) Gecko/20100101 Firefox/47.0" "-"
[25/Nov/2025:18:20:05 +0000] 404 - GET http swifthvacandrefrigeration.com "/sendgrid.env" [Client 78.153.140.195] [Length 150] [Gzip -] "Mozilla/5.0 (X11; U; Linux x86_64; cs-CZ; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7" "-"
[25/Nov/2025:18:28:50 +0000] 200 - GET http bhbuilders.org "/" [Client 87.236.176.52] [Length 568] [Gzip 1.86] "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)" "-"
[25/Nov/2025:18:30:53 +0000] 404 - GET http bhbuilders.org "/wp-admin/setup-config.php" [Client 172.71.144.181] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[25/Nov/2025:18:31:18 +0000] 404 - GET http bhbuilders.org "/wordpress/wp-admin/setup-config.php" [Client 104.23.239.97] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[25/Nov/2025:18:44:30 +0000] 404 - GET http 64.225.63.240 "/admin/config.php" [Client 194.163.129.51] [Length 150] [Gzip -] "xfa1" "-"
[25/Nov/2025:18:47:17 +0000] 200 - GET http 64.225.63.240 "/" [Client 204.76.203.212] [Length 568] [Gzip 1.86] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
[25/Nov/2025:18:48:55 +0000] 404 - GET http bhbuilders.org "/wordpress/wp-admin/setup-config.php" [Client 104.23.221.178] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[25/Nov/2025:18:49:35 +0000] 200 - GET http bhbuilders.org "/" [Client 54.152.67.27] [Length 568] [Gzip 1.86] "okhttp/5.3.0" "-"
[25/Nov/2025:18:51:23 +0000] 404 - GET http bhbuilders.org "/wp-admin/setup-config.php" [Client 104.23.221.178] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[25/Nov/2025:18:53:38 +0000] 404 - GET http 64.225.63.240 "/login.rsp" [Client 83.142.209.125] [Length 150] [Gzip -] "Hello World" "-"
[25/Nov/2025:18:56:59 +0000] 200 - GET http bhbuilders.org "/" [Client 185.177.72.11] [Length 568] [Gzip 1.86] "Mozilla/5.0 (X11; U; Linux ppc; en-US; rv:1.8.1.13) Gecko/20080313 Iceape/1.1.9 (Debian-1.1.9-5)" "-"
[25/Nov/2025:18:57:03 +0000] 404 - GET http 64.225.63.240 "/robots.txt" [Client 194.163.129.51] [Length 122] [Gzip 1.35] "Mozilla/5.0" "-"
[25/Nov/2025:19:03:04 +0000] 200 - GET http 64.225.63.240 "/" [Client 51.222.152.150] [Length 568] [Gzip 1.86] "Mozilla/5.0 (compatible; ModatScanner/1.2; +https://modat.io/)" "-"
[25/Nov/2025:19:10:52 +0000] 404 - GET http bhbuilders.org "/wp-admin/setup-config.php" [Client 172.70.240.91] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[25/Nov/2025:19:12:14 +0000] 404 - GET http bhbuilders.org "/wordpress/wp-admin/setup-config.php" [Client 141.101.98.54] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[25/Nov/2025:19:12:15 +0000] 404 - GET http 64.225.63.240 "/ReportServer" [Client 20.64.106.222] [Length 122] [Gzip 1.35] "Mozilla/5.0 zgrab/0.x" "-"
[25/Nov/2025:19:14:00 +0000] 400 - GET http 64.225.63.240 "/" [Client 167.94.138.160] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "-"
[25/Nov/2025:19:14:02 +0000] 400 - - http localhost "-" [Client 167.94.138.160] [Length 154] [Gzip -] "-" "-"
[25/Nov/2025:19:14:14 +0000] 400 - GET http 64.225.63.240 "/robots.txt" [Client 167.94.138.160] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" "-"
[25/Nov/2025:19:24:17 +0000] 400 - POST http localhost-nginx-proxy-manager "-" [Client 103.235.199.75] [Length 154] [Gzip -] "-" "-"
[25/Nov/2025:19:24:17 +0000] 400 - POST http localhost-nginx-proxy-manager "-" [Client 103.235.199.75] [Length 154] [Gzip -] "-" "-"
[25/Nov/2025:19:24:18 +0000] 404 - POST http 64.225.63.240 "/hello.world?%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:18 +0000] 405 - POST http 64.225.63.240 "/?%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input" [Client 103.235.199.75] [Length 154] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:19 +0000] 404 - GET http 64.225.63.240 "/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:20 +0000] 404 - GET http 64.225.63.240 "/vendor/phpunit/phpunit/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:20 +0000] 404 - GET http 64.225.63.240 "/vendor/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:21 +0000] 404 - GET http 64.225.63.240 "/vendor/phpunit/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:21 +0000] 404 - GET http 64.225.63.240 "/vendor/phpunit/phpunit/LICENSE/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:22 +0000] 404 - GET http 64.225.63.240 "/vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:23 +0000] 404 - GET http 64.225.63.240 "/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:24 +0000] 404 - GET http 64.225.63.240 "/phpunit/phpunit/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:24 +0000] 404 - GET http 64.225.63.240 "/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:25 +0000] 404 - GET http 64.225.63.240 "/phpunit/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:25 +0000] 404 - GET http 64.225.63.240 "/lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:26 +0000] 404 - GET http 64.225.63.240 "/lib/phpunit/phpunit/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:27 +0000] 404 - GET http 64.225.63.240 "/lib/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:27 +0000] 404 - GET http 64.225.63.240 "/lib/phpunit/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:27 +0000] 404 - GET http 64.225.63.240 "/lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:28 +0000] 404 - GET http 64.225.63.240 "/laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:29 +0000] 404 - GET http 64.225.63.240 "/www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:29 +0000] 404 - GET http 64.225.63.240 "/ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:30 +0000] 404 - GET http 64.225.63.240 "/yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:30 +0000] 404 - GET http 64.225.63.240 "/zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:31 +0000] 404 - GET http 64.225.63.240 "/ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:31 +0000] 404 - GET http 64.225.63.240 "/V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:31 +0000] 404 - GET http 64.225.63.240 "/tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:32 +0000] 404 - GET http 64.225.63.240 "/test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:32 +0000] 404 - GET http 64.225.63.240 "/testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:32 +0000] 404 - GET http 64.225.63.240 "/api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:33 +0000] 404 - GET http 64.225.63.240 "/demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:33 +0000] 404 - GET http 64.225.63.240 "/cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:33 +0000] 404 - GET http 64.225.63.240 "/crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:34 +0000] 404 - GET http 64.225.63.240 "/admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:35 +0000] 404 - GET http 64.225.63.240 "/backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:35 +0000] 404 - GET http 64.225.63.240 "/blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:36 +0000] 404 - GET http 64.225.63.240 "/workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:36 +0000] 404 - GET http 64.225.63.240 "/panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:37 +0000] 404 - GET http 64.225.63.240 "/public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:37 +0000] 404 - GET http 64.225.63.240 "/apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:38 +0000] 404 - GET http 64.225.63.240 "/app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:38 +0000] 404 - GET http 64.225.63.240 "/index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:38 +0000] 404 - GET http 64.225.63.240 "/public/index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:38 +0000] 403 - GET http 64.225.63.240 "/index.php?lang=../../../../../../../../usr/local/lib/php/pearcmd&+config-create+/&/<?echo(md5(\x22hi\x22));?>+/tmp/index1.php" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:39 +0000] 403 - GET http 64.225.63.240 "/index.php?lang=../../../../../../../../tmp/index1" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:24:40 +0000] 404 - GET http 64.225.63.240 "/containers/json" [Client 103.235.199.75] [Length 150] [Gzip -] "libredtail-http" "-"
[25/Nov/2025:19:25:00 +0000] 200 - GET http bhbuilders.org "/" [Client 34.220.236.41] [Length 568] [Gzip 1.86] "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "-"
[25/Nov/2025:19:30:09 +0000] 404 - GET http bhbuilders.org "/wp-admin/setup-config.php" [Client 172.69.224.176] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
